waktu,id_tweet,count_retweet,count_likes,id_account_twitter,username,full_name,followers,following,location,tweet
2021-12-19 12:20:28,1472542344293797902,0,0,1409525145404796932,wildestyle13,azaríah quínn🧣🦋,3316,2314,Cornelia Street🇵🇭🇪🇸🇫🇷,CONGRATULATIONS BLACKLIST INT. #BreakTheCode #BLCK #Blacklistinternational #M3WorldChampionship #BlacklistMLBB… https://t.co/E5oFRScv5M
2021-12-19 12:20:20,1472542314665242624,0,1,2772835400,ghegheghe19,kuyaghe💛,125,387,,"That @BLACKLISTINTL  and @OnicPhilippines friendship is solid!👊🤍🖤💛🖤

Mabuhay Pinas!❤

#M3WorldChampionship #WeAtTop… https://t.co/TROh337W6k"
2021-12-19 12:20:20,1472542311947337732,130,0,1293501097529577474,badpeaach,BLACKLIST WORLD CHAMPIONS,15,68,purple,"RT @MirkoCasts: Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:20:16,1472542295828226055,1,2,1454476215088148492,itsubebetime,Phöebé,0,20,PH,"MISSION SUCCESS @BLACKLISTINTL

#BreakTheCode
#Blacklistinternational
#PilipinasLangMalakas 
#M3WorldChampionship https://t.co/9DftC9BaUD"
2021-12-19 12:20:16,1472542295321120768,0,3,1211053922,roxytociiin,RoxBu 💋,350,278,Science City of Muñoz,"Oheb literally said:
""Sa inyo ang Rookie of the year. Sa akin ang M3 World Championship MVP.""
#BreakTheCode… https://t.co/pea3gVASLt"
2021-12-19 12:20:15,1472542293479411712,0,2,1260559164398374913,mnl48gabbobi,JCC💕,167,377,,"Congrats @BLACKLISTINTL 
#M3WorldChampionship 
#BringHomeTheCrown 
#Blacklistinternational https://t.co/UhSSROrvRj"
2021-12-19 12:20:15,1472542289893666821,0,1,587376799,murkkaaii,Murkaii.,385,342,cityofsmiles,"Congratulations Pilipinas!!!
#M3WorldChampionship #PilipinasLangMalakas @BLACKLISTINTL @OnicPhilippines"
2021-12-19 12:20:14,1472542288240779265,0,0,236723481,alfzmn,ALIF,367,514,,GG Blacklist International #M3WorldChampionship #WiseLep #Olepb
2021-12-19 12:20:13,1472542284743061514,0,0,145606357,catvillafuerte,cathskie💞 アモル,667,274,Orani Bataan Philippines,waaaaaa congratulations Blacklist #M3WorldChampionship #PH vs PH #PilipinasLangMalakas #WeAtTop
2021-12-19 12:20:10,1472542270176264195,2,16,996670314850402305,blacklistagent,vin,24,39,he/him,AGAIN. IF YOU THINK THAT @BLACKLISTINTL IS NOT WORTH THE RESPECT AS ONE OF THE STRONGEST TEAM IN MLBB. RE-THINK THA… https://t.co/bC7vrvdQxW
2021-12-19 12:20:07,1472542258755170306,1,0,1023336783465988096,direkron,ronnie,291,306,macaroni,"RT @jpgeroarts: Naalala ko rati nung nasa ibang team pa si Vee at Wise, ang sakit lagi pag muntik lang sila mag champion. Then now, ang say…"
2021-12-19 12:20:04,1472542245228220420,0,1,305517089,DarylTuazon,Daryl Tuazon,163,436,Laguna,"Nangyari na nga ang prophecy nung Jan 2021 na magiging M3 Champs ang @BLACKLISTINTL! Grabe! Congratulations, best t… https://t.co/kCkLOrV23K"
2021-12-19 12:20:02,1472542238731554818,0,0,33414746,cymondenise,ᴅᴇɴɢ 🎀,1022,543,just finished law school,"Legit gapang matatag!!!!!! 🥺🤍🖤

#BreakTheCode
#PinasLangMalakas
#M3WorldChampionship"
2021-12-19 12:20:02,1472542237829775368,42,0,399942443,DEADAIR0622,DEAD_@IR,114,442,"Antipolo City, Calabarzon","RT @jenlimonn: CONGRATS BLACKLIST INTERNATIONAL 🇵🇭🖤
#BreakTheCode
#M3WorldChampionship https://t.co/XmGd69WETw"
2021-12-19 12:19:56,1472542212772696064,0,1,2909553985,harryvllnv,king,268,170,was once yours,ggwp both teams potaena pinas lang malakas #M3WorldChampionship
2021-12-19 12:19:56,1472542211506319363,0,0,35746554,donghoeskapo,Dong Ho 동 호,1188,650,pueblo makamiedo,@BLACKLISTINTL congratulations! Galing! The code! #PilipinasLangMalakas #M3WorldChampionship thank you… https://t.co/Usaridwxmz
2021-12-19 12:19:54,1472542204602187777,0,0,148660868,Aristyaii,risa,856,463,"Banten, Indonesia",CONGRATULATIONS BLACKLIST INTERNATIONAL!!!! love y'all ❤️❤️🍓🍒 @BLACKLISTINTL #M3WorldChampionship #MobileLegends… https://t.co/Vk06kk5Ajr
2021-12-19 12:19:52,1472542196247117824,0,0,605925304,ikawJohnditoAko,Johnny Johnny Yes Papa 🙃,274,1136,taga John lang,"Pew pew pew!! Finals MVP @OhebOfficial 

#M3WorldChampionship #PinasLangMalakas https://t.co/FPXUOnjtA1"
2021-12-19 12:19:52,1472542195903123458,19,0,1266578685559111681,ohmyqueenvee,adrielle,227,176,🥞🥞🥞🥞,"RT @v33wise014: PRESENTING OUR M3 CHAMPION, BLACKLIST INTERNATIONAL!
#BlacklistMLBB #BreakTheCode #WorldDomination #MLBBM3 #M3WorldChampion…"
2021-12-19 12:19:51,1472542192174465026,8,0,1343533917677047808,JM43149071,JM,465,1206,,"RT @ohmyweevise: PILIPINAS LANG MALAKAS!!!

#M3WorldChampionship 
#Blacklistinternational https://t.co/OvtkgdpIBV"
2021-12-19 12:19:48,1472542179872575489,54,0,2364677400,AdaN_62,Adan,352,179,Depok Kukusan,"RT @ONEEsports: Oheb is the danger ⚠️

@BLACKLISTINTL #MLBBM3 #M3WorldChampionship #MLBBEsports https://t.co/AZXpikTzQe"
2021-12-19 12:19:47,1472542174323818500,0,0,1432008346148556800,trulymiwo,🦋,149,145,𝒎𝒊𝒘𝒐 ♡,"a well-deserved win for blacklist int’l, congratulations M3 world champion!!! 🏆🇵🇭🖤

@BLACKLISTINTL
#BreakTheCode… https://t.co/IcB5FMp4Sf"
2021-12-19 12:19:43,1472542157399785476,0,0,1414435605543415815,germnsbsbsb,germ,26,46,,akala q it's ONIC time dahil sa ipinakita nila during elimination stage but man vee is so fucking great haha… https://t.co/QJfxHQCCZP
2021-12-19 12:19:42,1472542151641014286,54,0,1457534349625102337,veewaisss__,teya | v33wïse | #breakthecode,43,85,,"RT @MirkoCasts: Lower Bracket Meta?!?!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-19 12:19:41,1472542148717576192,130,0,1447571905066668032,kabutezy,Franky ~(˘▾˘~)🍄,192,292,17,"RT @MirkoCasts: Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:19:39,1472542142698381315,0,3,1345441550512242688,hnmytora,se,1019,1017,18+,"Congrats Blacklist International !!! #M3WorldChampionship 
#BlacklistMLBB https://t.co/0scpFn1rT5"
2021-12-19 12:19:39,1472542142258348035,28,80,116097769,emmndza,Em 🎀,293,544,Gryffindor,"Naisusulat 😭 Congratulations, @BLACKLISTINTL ! Deserve na deserve niyo yan! Grabe yung gapang sa lower bracket to c… https://t.co/gGRsJQfVWy"
2021-12-19 12:19:39,1472542138772897792,34,0,1440864593224499200,ViveroMeek,Meek Hanna Vivero,0,22,,"RT @YengPLUGGEDin: Congrats Blacklist International!!!! 

Salamat sa Onic PH sa exciting na laban na binigay nyo!!!!

#M3WorldChampionship"
2021-12-19 12:19:38,1472542135991734276,34,0,2872638715,dleolagarry,Garry A. De Leola,365,470,"Nasugbu, Calabarzon","RT @YengPLUGGEDin: Congrats Blacklist International!!!! 

Salamat sa Onic PH sa exciting na laban na binigay nyo!!!!

#M3WorldChampionship"
2021-12-19 12:19:37,1472542132414345224,0,0,781928682,eisengalvante,Eisen Galvante 💫,651,728,"Nabua, Bicol Region","@BLACKLISTINTL IN YOUR AREA  😭👑
Ohmyv33nus 
Wise
Edward
Oheb.
Hadji.
Eson.
Dex Star.
Bon Chan.

The best in the wor… https://t.co/eYNFm7KNI7"
2021-12-19 12:19:36,1472542128383266817,19,0,766848244596940800,slayingsassy,stella :,192,363,Mandaluyong City,"RT @v33wise014: PRESENTING OUR M3 CHAMPION, BLACKLIST INTERNATIONAL!
#BlacklistMLBB #BreakTheCode #WorldDomination #MLBBM3 #M3WorldChampion…"
2021-12-19 12:19:33,1472542115129266179,54,0,1442075498394185734,blckedstan,mj 🌈,96,93,,"RT @MirkoCasts: Lower Bracket Meta?!?!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-19 12:19:33,1472542114252668928,0,0,1289556339492966400,jddjkh,ᴄᴇᴊᴊ,561,217,he/him ,congrts blacklist grabeee huhu #M3WorldChampionship  #BreakTheCode
2021-12-19 12:19:29,1472542096863100931,0,0,999378277100867584,joviiiee___,Jovelyn Antipas 🌛,32,598,Northern Mindanao,CONGRATULATIONS to both Team PH @BLACKLISTINTL  @OnicPhilippines  You've worked hard for #M3WorldChampionship Filip… https://t.co/Og9mNca3iK
2021-12-19 12:19:27,1472542091574005760,0,3,812916297772060672,deniel_brix,ʙʀɪx ᴅᴇɴɪᴇʟ,617,468,🇵🇭,From lower bracket tapos biglang world  champions! 🖤🇵🇭 @BLACKLISTINTL #Blacklistinternational #M3WorldChampionship… https://t.co/ckCwJPE2en
2021-12-19 12:19:26,1472542087740801030,0,0,1285932836327796739,enogriv,lui,120,268,,"BIBILHIN KO YUNG BLACKLIST ESTES NA YON 🤑✨💖
#ProtectTheCrown 
#PilipinasLangMalakas 
#M3WorldChampionship 
#Blacklistinternational"
2021-12-19 12:19:23,1472542075086200834,1,0,1256236781722361856,IsDatThru,Spill The Tea,13,38,,"RT @xandyy_serene: Yay !!! My 🏆 🤍🖤
#BreakTheCode
#M3WorldChampionship https://t.co/EiU0WhfzB7"
2021-12-19 12:19:21,1472542065020272644,0,0,1200427787439312896,Dharrel16,dadaism_18,34,72,,"Congrats Blacklist International!🥳
#M3WorldChampionship  #BlacklistMLBB  #WeAtTop 
#PilipinasLangMalakas https://t.co/m5P6SCkCo8"
2021-12-19 12:19:18,1472542051514290177,66,0,1326336234591932416,eunizer_lc,eu,96,99,,"RT @hibosssun: BOW DOWN TO THE QUEEN

#BreakTheCode 
#M3WorldChampionship https://t.co/Y9LuvaFEq8"
2021-12-19 12:19:17,1472542048687325184,15,0,1417095282978738178,HopiaMarites,MarecakesSs:),248,323,,"RT @v33wise014: Quuen V33 &lt;33
#BlacklistMLBB #BreakTheCode #WorldDomination #MLBBM3 #M3WorldChampionship #ProtectTheCrown https://t.co/fWJw…"
2021-12-19 12:19:13,1472542033185501184,0,0,442416454,tophkins,Salzar Slytherin,1909,917,Wadati - Benioff Zone,Parang ang bango bango ni Oumi no? Hahahahahahaha! #M3WorldChampionship
2021-12-19 12:19:08,1472542009957105665,0,2,1335417670145994753,miss_annieeeeee,Annie ✨🥀,32,139,,"CONGRATULATIONS @BLACKLISTINTL 🖤🇵🇭 DESERVEEEEE 👑 PILIPINAS LANG SAKALAM 💪
#Blacklistinternational… https://t.co/80xSRFwLlq"
2021-12-19 12:19:08,1472542009252581381,1,1,208467595,gqtabajonda13,Gerard,283,621,PH,"GGWP Onic PH!

Too good. Too strong. Congrats BLCK! #PilipinasLangMalakas #M3WorldChampionship https://t.co/FQerNFfiEN"
2021-12-19 12:19:07,1472542006173835268,130,0,1068169051296284674,JoeverNuisance,Joever BrightWinPH INBOX 🇵🇭,57,226,"Philippines, Cagayan de Oro ","RT @MirkoCasts: Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:19:06,1472542002156027909,0,0,85504540,mondeq,Monde Quiatchon,276,988,Philippines,@OnicPhilippines Congratulations for being part of the journey! Hope to see the team for another world championship… https://t.co/bsLQfQN6i4
2021-12-19 12:19:06,1472542001572696068,0,0,3731278872,doms_888,D:,123,113,,"‼️CONGRATS @BLACKLISTINTL ‼️
🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤
#M3WorldChampionship #PinasLangMalakas #ProtectTheCrown #BreakTheCode"
2021-12-19 12:19:03,1472541988595503105,0,0,1278297281502953472,enduk_j,jæ 🏳️‍🌈,12,48,,Pwede na maligo!!! Hahahah CONGRATULATIONS @BLACKLISTINTL M3 WORLD CHAMPIONS!!! 🖤🤍 You guys made the country so so… https://t.co/S9wFhaFSTi
2021-12-19 12:19:02,1472541984149884937,0,1,427242875,jmhnll,❀ 천사 ❀ #M3,938,304,Kanto sa tabi ng JAS Hardware,"Pero syempre @OnicPhilippines did well din, winning every game in the upper bracket!❤️

#PilipinasLangMalakas… https://t.co/X6IIeYGlBY"
2021-12-19 12:19:01,1472541980571758596,1,2,1256236781722361856,IsDatThru,Spill The Tea,13,38,,"Congrats !!!! Well deserved 🏆🤍🖤

Also Congrats to @OnicPhilippines they did their best ! 
#BreakTheCode… https://t.co/ImSV6aGpRf"
2021-12-19 12:18:59,1472541971113656325,0,0,1677751034,blastgee,Efek Nasi Padang,42,670,"Yogyakarta, Indonesia","Final M3 Onic PH 0-4 Blacklist.
Twit gw sebelumnya udh gw bilang kl M3 ini ngebosenin, bayangin BO7 pun  gada perla… https://t.co/lorrM0gral"
2021-12-19 12:18:56,1472541958958583812,27,0,1346423279184011266,rorRrr_2,_rorrrrr,24,15,Republic of the Philippines,"RT @kowchO: Wow!!! World Champ!!!@BLACKLISTINTL  👏🏼😊💪🏼#M3WorldChampionship #PinasLangMalakas #proudpinoy 
#MLBBM3 @MobileLegendsOL https://…"
2021-12-19 12:18:55,1472541958174556161,2,0,1337957967203762177,ahnonymouse,𝔍ols | BLCK M3 CHAMPS 👑,2,7,,"RT @_vvvmaezing: Congrats Blacklist International 🖤🤍 

#BreakTheCode
#PilipinasLangMalakas 
#M3WorldChampionship https://t.co/LFrL09MAgw"
2021-12-19 12:18:55,1472541954604896262,34,0,1437673267620290561,abcdefchiii,ًchi,492,685,her | law,"RT @YengPLUGGEDin: Congrats Blacklist International!!!! 

Salamat sa Onic PH sa exciting na laban na binigay nyo!!!!

#M3WorldChampionship"
2021-12-19 12:18:53,1472541948229550080,1,1,927196043128614913,__jeremys,Rimuru-sama,79,79,"National Capital Region, Repub","Estess auto-ban through out the M3 ngayon magkakaroon na ng bagong skin

#M3WorldChampionship
#BreakTheCode"
2021-12-19 12:18:53,1472541947084488705,2,0,1460836389096808450,agent_vwixx,sei 🍜 • #WeWantEstes,178,157,,"RT @Nicsss_37: SHUTAAAAAA CONGRATS BEST TEAM TLGA!!! FINALLY!!! 🥳🎉😭🖤

#BreakTheCode
#PilipinasLangMalakas
#M3WorldChampionship
#ProtectTheC…"
2021-12-19 12:18:52,1472541945104777216,54,0,729951339128573953,v33v33ys,mav33👀 | happy holidays🎄🎇,571,452,ejd simp,"RT @MirkoCasts: Lower Bracket Meta?!?!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-19 12:18:52,1472541944635326465,0,0,1086096809678663681,ayobeaqt,ayo,914,807,"Paris, France",CONGRATULATIONS #Blacklistinternational #M3WorldChampionship
2021-12-19 12:18:52,1472541943984889856,0,0,1378230073552035841,2Chii_qt,2Chii,42,75,,"CONGRATS @BLACKLISTINTL and @OnicPhilippines 
#M3WorldChampionship 
#PinasLangMalakas"
2021-12-19 12:18:52,1472541941740937220,3,16,1262200423202516993,louinaval,Deep,847,814,,"OHEB DALISAY IN THE HOUSE BENG BENG!

@BLACKLISTINTL #BreakTheCode #M3WorldChampionship #PilipinasLangMalakas https://t.co/wS6wUUM9ci"
2021-12-19 12:18:49,1472541930383093765,0,1,3076575260,yonoiyeen,𝒏𝒐𝒊𝒔,457,289,jojo & joreen ♡︎ ,CONGRATS BLACKLIST BEST TEAM!!! 🥺❤️❤️❤️ #BreakTheCode #M3WorldChampionship #Blacklist
2021-12-19 12:18:48,1472541926163292163,0,1,2413825819,theunknown199x,♡,170,345,,"Wala namang natalo eh, panalo ang PILIPINAS, panalo ang @OnicPhilippines 💛 SALAMAT!!! Next year kayo naman!!! PILIP… https://t.co/sPnhowDu5R"
2021-12-19 12:18:45,1472541914105008133,0,2,1178511230,arcedotem,Romer Manaog,48,275,"Santa Rosa, Laguna","Congrats @BLACKLISTINTL !!
Well deserved!

#PilipinasLangMalakas 
#M3WorldChampionship 
#BreakTheCode https://t.co/YAmUpPop7b"
2021-12-19 12:18:43,1472541906223906816,0,0,1052470986652545024,mayor_danielaa,@Moonlight🌙,79,77,"Calumpit, Central Luzon","Congratulations my BLACKLIST 🎉
#Blacklistinternational #M3WorldChampionship https://t.co/pWZehhkyB4"
2021-12-19 12:18:43,1472541906186141703,0,0,853528925078568960,Sedge_15,Ｃｌｙｄｅｎ　゜ぇ欧,153,722,"Silang, Calabarzon","@missMaraAquino  isang pic with them with their signature poses 😭💖

#Blacklistinternational
#M3WorldChampionship 
#PilipinasLangMalakas"
2021-12-19 12:18:42,1472541899751755779,0,1,840725942611787776,vidsantosss,Doc David,257,482,"Santa Maria, Bulacan","CONGRATS BLACKLIST INTERNATIONAL 👑🖤🇵🇭 and congrats din sa ONIC PH 💛 
#M3WorldChampionship #BreakTheCode"
2021-12-19 12:18:40,1472541892688900096,0,1,1237715565638111233,pjinssi,super tuna jin🐟🎏🐟,10,112,,"BLCK Deserved 
#M3WorldChampionship 
#ProtectTheCrown 
#Blacklistinternational https://t.co/C7d24jKOJY"
2021-12-19 12:18:40,1472541891577380867,0,0,1108590715,WensPagey,KELAN,236,321,K's 💛 l 🏳️‍🌈,"YAAAAAY! BLACKLIST WON! 🥳🥳🥳
#M3WorldChampionship 
#PilipinasLangMalakas"
2021-12-19 12:18:33,1472541863626248194,0,0,2899077211,xmarvelost,Marvelous 🧜🏼‍♂️,440,323,Calamba City,Blacklist have slain it all but let’s all celebrate Onic and Blacklist’s glory in bringing the Philippines to the t… https://t.co/ybQAAUKS97
2021-12-19 12:18:31,1472541854122266625,0,0,829335832544702464,lcrdrbl,Alucard.,88,50,Las Piñas,"grabe blacklist anlakas magcellphone! 🇵🇭🏆
#BreakTheCode
#M3WorldChampionship"
2021-12-19 12:18:29,1472541848480595969,0,1,1307009377656733696,peaceofmindhehe,. (Taylor’s Version),12,37,,"WIN AS ONE 🇵🇭

#BreakTheCode #WorldDomination  #Blck #M3WorldChampionship https://t.co/6uOgbUs3Vk"
2021-12-19 12:18:28,1472541843640307712,91,0,1363006721522765825,NoniePenuliar,Nonie Penuliar,86,824,2473 opalo st san andres bukid,"RT @MirkoCasts: MIRKO = PH LUCKY CHARM

MSC = PH VS PH
M3 = PH VS PH

PINOY pride though?!?!!!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-19 12:18:28,1472541841891356677,0,0,1170118466877054976,lalalov3good,LaLa Lovegood,31,524,Lifestream,CONGRATS #Blacklistinternational 4-0!!!!! It was also great run for #ONICPH!!! You both did really really well! Tha… https://t.co/zBRDGmr70n
2021-12-19 12:18:25,1472541829145202688,0,2,1259457428631896064,BellaAlonzo_,Nicoco,90,87,Republic of the Philippines,"Ansayaaaa panalo blacklist!!!💖💖💖
#M3WorldChampionship 
#Blacklistinternational"
2021-12-19 12:18:23,1472541820156780547,0,0,734750551460577280,xyrextrickss,Ako ni,24,128,"Cagayan De Oro City, Northern ","Congrats @BLACKLISTINTL 
@Edwardzy1
@OhebOfficial
@hadjizyyy
@DexstarLouise
@blck_eson
VeeWise… https://t.co/MX7t50RSv5"
2021-12-19 12:18:22,1472541819674427393,427,0,1210772493121638405,chwybles,chewy👽,9,136,,"RT @gmasportsph: BLACKLIST INTERNATIONAL: GRAND FINALS-BOUND!

The PH champs exact revenge on BTK to arrange an all-Filipino grand finals c…"
2021-12-19 12:18:22,1472541816490971145,91,0,3311658852,mj_prima,Kikay_03,698,710,,"RT @MirkoCasts: MIRKO = PH LUCKY CHARM

MSC = PH VS PH
M3 = PH VS PH

PINOY pride though?!?!!!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-19 12:18:21,1472541813051658246,0,0,265243993,AmazingAinsSia,Ainsley Sia,122,87,Angeles City,"Grabe!!! Grabe yung 4-0!!! Kudos #Blacklistinternational 

Speechless sa galing ng strategy!

#M3WorldChampionship… https://t.co/AVZUVy7jwP"
2021-12-19 12:18:19,1472541806889881601,2,6,1013001614943084545,_vvvmaezing,inna,954,756,esiw,"Congrats Blacklist International 🖤🤍 

#BreakTheCode
#PilipinasLangMalakas 
#M3WorldChampionship https://t.co/LFrL09MAgw"
2021-12-19 12:18:16,1472541793799766017,0,0,1432321916,jzmndz,nini.,541,1486,— kwangya,"Congrats blacklist international 😭🖤🤍
#M3WorldChampionship 
#PilipinasLangMalakas https://t.co/33GiySmviL"
2021-12-19 12:18:13,1472541781824659457,27,0,1135509453103542272,jemaxdeanna,aie,3099,251,,"RT @kowchO: Wow!!! World Champ!!!@BLACKLISTINTL  👏🏼😊💪🏼#M3WorldChampionship #PinasLangMalakas #proudpinoy 
#MLBBM3 @MobileLegendsOL https://…"
2021-12-19 12:18:12,1472541774237540352,0,1,1467737299291029504,KenEdralin002,Ken Edralin,0,71,,"Congrats @BLACKLISTINTL 🇵🇭🇵🇭

#ProtectTheCrown #M3WorldChampionship #BringHomeTheCrown #PilipinasLangMalakas… https://t.co/PdTEVQGqHB"
2021-12-19 12:18:08,1472541758374354944,0,0,53533059,justjobelle,Belle,148,625,South Korea,Prophesy ☑️ #PilipinasLangMalakas  #M3WorldChampionship https://t.co/uKrhhvYvdx
2021-12-19 12:18:07,1472541756764073988,2,0,1434169674518781962,Prinsesa_ako78,PrincessV. | GOON$,75,148,,RT @JulsMiranda_: Congratulations @BLACKLISTINTL 🖤 #BreakTheCode #M3WorldChampionship https://t.co/fKkMnCngqZ
2021-12-19 12:18:06,1472541748664872962,0,0,2772835400,ghegheghe19,kuyaghe💛,125,387,,"GGWP and applause to my next fave team @OnicPhilippines !🖤💛
You did great!👏

@Dlaaarrr, @heythate, @Ajbaloy, Kairi,… https://t.co/Vc0UpTMhWT"
2021-12-19 12:18:00,1472541727210622976,34,0,972333901308809217,lottieiyakin3,Lottie Iyakin,146,212,"Gen.Trias,Cavite","RT @YengPLUGGEDin: Congrats Blacklist International!!!! 

Salamat sa Onic PH sa exciting na laban na binigay nyo!!!!

#M3WorldChampionship"
2021-12-19 12:17:59,1472541721179623425,4,0,1023336783465988096,direkron,ronnie,291,306,macaroni,RT @mixearthxiw: DESERVED!!!! #M3WorldChampionship #Blacklistinternational #BreakTheCode https://t.co/vYjlvrAWdI
2021-12-19 12:17:58,1472541718704578560,0,0,1471751779276980230,quila_pretty,genji,0,16,,"The crown has been protected. CONGRATS @BLACKLISTINTL!
#BreakTheCode
#M3WorldChampionship 
#PilipinasLangMalakas"
2021-12-19 12:17:54,1472541702078754820,427,0,3311658852,mj_prima,Kikay_03,698,710,,"RT @gmasportsph: BLACKLIST INTERNATIONAL: GRAND FINALS-BOUND!

The PH champs exact revenge on BTK to arrange an all-Filipino grand finals c…"
2021-12-19 12:17:54,1472541700296179720,15,0,1446331020203073541,manifesting22,V33wise🖤🖤,307,746,,"RT @v33wise014: Quuen V33 &lt;33
#BlacklistMLBB #BreakTheCode #WorldDomination #MLBBM3 #M3WorldChampionship #ProtectTheCrown https://t.co/fWJw…"
2021-12-19 12:17:50,1472541683434737665,8,0,1417095282978738178,HopiaMarites,MarecakesSs:),248,323,,"RT @ohmyweevise: PILIPINAS LANG MALAKAS!!!

#M3WorldChampionship 
#Blacklistinternational https://t.co/OvtkgdpIBV"
2021-12-19 12:17:49,1472541679483645954,0,1,372012140,reemaitum,♡,636,340,🇵🇭🇸🇦,Niiiicccccceeeeeuuuuu. Salamat naman at tapos na makakaaral na kami nina @BensarJ @heraylyn25 @dianepearlita 😂😂😂… https://t.co/INvRQid3mq
2021-12-19 12:17:49,1472541678170902528,1,15,986248320166199296,dntlsseruditexx,Andra (taylor's version) #WeWantEstes,45,137,National Capital Region,"AS A SUPPORT/TANK MAIN, YES WE NEED AN ESTES SKIN!! 

#BreakTheCode
#PilipinasLangMalakas 
#M3WorldChampionship https://t.co/JbJASiVYtc"
2021-12-19 12:17:48,1472541675578793984,0,1,1050645612671066112,FrandoCjay,Cjay Frando,22,189,Cagayan,Special shout out sa nagsabi na dapat palitan na ng blacklist international name nila to blacklist pH kasi pang ph… https://t.co/6EyfEEHViz
2021-12-19 12:17:44,1472541659846299648,130,0,3311658852,mj_prima,Kikay_03,698,710,,"RT @MirkoCasts: Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:17:43,1472541655429308416,0,2,1348886629604184065,LazyMedtech,Lazy MedTech #LetLeniLead2022,311,207,nag-aaral parin ,"dahil nanalo ang Blacklist International sa M3, ipapasa natin ang BioEpi at PSTM ngayong semester!! 

if you're loo… https://t.co/PBSQPn3QP0"
2021-12-19 12:17:42,1472541649490554891,66,0,1160569732400947200,ATZ_Joanna,ATZ | ᴀɴɴᴇ🌟,375,516,,"RT @hibosssun: BOW DOWN TO THE QUEEN

#BreakTheCode 
#M3WorldChampionship https://t.co/Y9LuvaFEq8"
2021-12-19 12:17:37,1472541628435173377,0,1,1344562374775173129,strawbyunery,loy,193,344,,"CONGRATS, BLACKLIST!!!! DESERVEDDDD!!! FROM UPPER BRACKET DOWN TO LOWER BRACKET THEN BECAME A CHAMPION 😭✨💗💗… https://t.co/JIRmw5fqST"
2021-12-19 12:17:36,1472541625020985347,0,1,1125258638816190467,zaiimir,Ryz // BLCK M3MLBB WORLD CHAMPIONS,96,370,sa puso mo yiiee,"what a way to end the year for the philippines 
#ProtectTheCode #MLBBM3 #M3WorldChampionship #MLBBEsports #BreakTheCode"
2021-12-19 12:17:35,1472541621535211529,0,1,824869170621722624,Boloyboloyboloy,Darwin Bien Asis (Taylor's Version),138,166,"Naga City, Bicol Region","NEW ESTES SKIN SOON!!! THANK YOU AND CONGRATULATIONS 
@BLACKLISTINTL 🖤 #ProtectTheCrown #BreakTheCode… https://t.co/liW1jOOqzl"
2021-12-19 12:17:35,1472541619249238020,0,1,738370282306469888,stjinx_andsh,Andsh 🦋 |✨ BLCK INT. M3 CHAMPS 🖤✨,168,264,Artztyle,Congratulations @BLACKLISTINTL! 😭😭😭🖤🖤🖤#M3WorldChampionship  #BreakTheCode https://t.co/LtLWQAOQX0
2021-12-19 12:17:31,1472541602966953989,19,0,1415331317785317377,harithnioheb,dani,165,228,blck int.,"RT @v33wise014: PRESENTING OUR M3 CHAMPION, BLACKLIST INTERNATIONAL!
#BlacklistMLBB #BreakTheCode #WorldDomination #MLBBM3 #M3WorldChampion…"
2021-12-19 12:17:30,1472541600379138049,66,0,547160737,iampoleys,Paul Ace Eugenio,96,120,"Cavite, Philippines","RT @hibosssun: BOW DOWN TO THE QUEEN

#BreakTheCode 
#M3WorldChampionship https://t.co/Y9LuvaFEq8"
2021-12-19 12:17:30,1472541598957568008,0,2,184330508,floralila,꽃,415,200,"Manila, Philippines ","This is Blacklist International hardened by battle. - @wolfcasts 

While praying throughout the games iniisip ko ta… https://t.co/tuBpBGK4g7"
2021-12-19 12:17:29,1472541595878981637,0,0,1237715565638111233,pjinssi,super tuna jin🐟🎏🐟,10,112,,"CONGRATULATIONS BLACKLIST!!!!!
Deserved ‼️‼️
@OhebOfficial @DexstarLouise @blck_eson @Edwardzy1 

BLCK… https://t.co/RMpOcTrBhS"
2021-12-19 12:17:27,1472541586894770182,0,2,1317350577756540928,stonesteel_john,Lloyd de Guzman,6,22,"Irvine, CA","Congratulations  to our new M3 champion BLACKLIST INTERNATIONAL  🖤 
@OhMyV33nus__
#M3WorldChampionship  
#PilipinasLangMalakas"
2021-12-19 12:17:27,1472541586202324992,1,0,2485137276,chanderellaaaaa,🦋☁️ eonni chan ☁️🦋,493,426,,mahal na mahal ko kayo. #M3WorldChampionship #VeeWise #BreakTheCode #BlacklistInternational @BLACKLISTINTL https://t.co/xuXA9OPhWO
